,Times,min_velocity,max_velocity
107,6.069999999999977,11831.67677768174,16688.37252414403
108,6.079999999999977,11825.552734933255,16686.56326000085
109,6.089999999999977,11819.424711124124,16684.753904171415
110,6.0999999999999766,11813.292716394199,16682.944456655725
111,6.109999999999976,11807.156760883345,16681.13491745377
112,6.119999999999976,11801.016854731419,16679.325286565563
113,6.129999999999976,11794.873008078283,16677.515563991095
114,6.139999999999976,11788.725231063794,16675.70574973037
115,6.1499999999999755,11782.573533827815,16673.89584378339
116,6.159999999999975,11776.417926510207,16672.085846150145
117,6.169999999999975,11770.258419250824,16670.275756830648
118,6.179999999999975,11764.09502218953,16668.465575824892
119,6.189999999999975,11757.927745466184,16666.655303132873
120,6.199999999999974,11751.756599220647,16664.8449387546
121,6.209999999999974,11745.581593592777,16663.034482690065
122,6.219999999999974,11739.402738722434,16661.223934939277
123,6.229999999999974,11733.22004474948,16659.41329550223
124,6.239999999999974,11727.033521813773,16657.60256437892
125,6.249999999999973,11720.843180055173,16655.791741569356
126,6.259999999999973,11714.64902961354,16653.980827073534
127,6.269999999999973,11708.451080628734,16652.169820891453
128,6.279999999999973,11702.249343240615,16650.358723023113
129,6.2899999999999725,11696.043827589043,16648.547533468518
130,6.299999999999972,11689.834543813877,16646.736252227663
131,6.309999999999972,11683.621502054977,16644.924879300546
132,6.319999999999972,11677.404712452204,16643.113414687177
133,6.329999999999972,11671.184185145416,16641.301858387546
134,6.339999999999971,11664.959930274474,16639.490210401662
135,6.349999999999971,11658.731957979238,16637.678470729516
136,6.359999999999971,11652.500278399568,16635.86663937111
137,6.369999999999971,11646.264901675324,16634.05471632645
138,6.379999999999971,11640.025837946363,16632.242701595525
139,6.38999999999997,11633.783097352549,16630.43059517835
140,6.39999999999997,11627.53669003374,16628.61839707491
141,6.40999999999997,11621.286626129795,16626.806107285218
142,6.41999999999997,11615.032915780575,16624.993725809265
143,6.4299999999999695,11608.77556912594,16623.181252647053
144,6.439999999999969,11602.51459630575,16621.368687798586
145,6.449999999999969,11596.250007459863,16619.55603126386
146,6.459999999999969,11589.98181272814,16617.743283042873
147,6.469999999999969,11583.710022250441,16615.93044313563
148,6.4799999999999685,11577.434646166626,16614.11751154213
149,6.489999999999968,11571.155694616555,16612.30448826237
150,6.499999999999968,11564.873177740088,16610.49137329635
151,6.509999999999968,11558.587105677085,16608.678166644073
152,6.519999999999968,11552.297488567403,16606.864868305543
153,6.529999999999967,11546.004336550905,16605.051478280748
154,6.539999999999967,11539.70765976745,16603.237996569696
155,6.549999999999967,11533.407468356898,16601.42442317239
156,6.559999999999967,11527.103772459108,16599.610758088824
157,6.5699999999999665,11520.796582213941,16597.797001319
158,6.579999999999966,11514.485907761256,16595.983152862915
159,6.589999999999966,11508.171759240913,16594.169212720575
160,6.599999999999966,11501.854146792772,16592.355180891976
161,6.609999999999966,11495.533080556694,16590.54105737712
162,6.6199999999999655,11489.208570672536,16588.726842176005
163,6.629999999999965,11482.88062728016,16586.91253528863
164,6.639999999999965,11476.549260519427,16585.098136714998
165,6.649999999999965,11470.214480530194,16583.283646455107
166,6.659999999999965,11463.876297452322,16581.46906450896
167,6.669999999999964,11457.53472142567,16579.654390876556
168,6.679999999999964,11451.1897625901,16577.839625557892
169,6.689999999999964,11444.841431085471,16576.02476855297
170,6.699999999999964,11438.489737051643,16574.20981986179
171,6.7099999999999635,11432.134690628474,16572.39477948435
172,6.719999999999963,11425.776301955826,16570.579647420655
173,6.729999999999963,11419.414581173558,16568.7644236707
174,6.739999999999963,11413.049538421532,16566.949108234487
175,6.749999999999963,11406.681183839602,16565.133701112016
176,6.7599999999999625,11400.309527567633,16563.318202303286
177,6.769999999999962,11393.934579745484,16561.502611808297
178,6.779999999999962,11387.556350513016,16559.686929627052
179,6.789999999999962,11381.174850010084,16557.87115575955
180,6.799999999999962,11374.790088376554,16556.05529020579
181,6.809999999999961,11368.402075752281,16554.239332965768
182,6.819999999999961,11362.010822277127,16552.42328403949
183,6.829999999999961,11355.616338090951,16550.607143426954
184,6.839999999999961,11349.218633333614,16548.790911128162
185,6.849999999999961,11342.817718144976,16546.974587143108
186,6.85999999999996,11336.413602664896,16545.158171471798
187,6.86999999999996,11330.006297033233,16543.341664114232
188,6.87999999999996,11323.595811389849,16541.525065070404
189,6.88999999999996,11317.182155874601,16539.70837434032
190,6.8999999999999595,11310.765340627353,16537.891591923977
191,6.909999999999959,11304.345375787962,16536.07471782138
192,6.919999999999959,11297.922271496285,16534.257752032518
193,6.929999999999959,11291.49603789219,16532.4406945574
194,6.939999999999959,11285.066685115527,16530.623545396025
195,6.949999999999958,11278.634223306164,16528.80630454839
196,6.959999999999958,11272.198662603958,16526.9889720145
197,6.969999999999958,11265.760013148767,16525.17154779435
198,6.979999999999958,11259.318285080453,16523.354031887942
199,6.989999999999958,11252.873488538875,16521.53642429528
200,6.999999999999957,11246.425633663894,16519.718725016355
201,7.009999999999957,11239.974730595368,16517.900934051173
202,7.019999999999957,11233.520789473157,16516.08305139973
203,7.029999999999957,11227.063820437123,16514.26507706203
204,7.0399999999999565,11220.603833627123,16512.447011038075
205,7.049999999999956,11214.14083918302,16510.628853327864
206,7.059999999999956,11207.67484724467,16508.810603931386
207,7.069999999999956,11201.205867951938,16506.992262848657
208,7.079999999999956,11194.73391144468,16505.173830079668
209,7.0899999999999554,11188.258987862755,16503.355305624424
210,7.099999999999955,11181.781107346025,16501.536689482913
211,7.109999999999955,11175.300280034351,16499.71798165515
212,7.119999999999955,11168.81651606759,16497.899182141133
213,7.129999999999955,11162.329825585604,16496.080290940852
214,7.139999999999954,11155.840218728252,16494.261308054312
215,7.149999999999954,11149.347705635393,16492.442233481517
216,7.159999999999954,11142.852296446888,16490.623067222466
217,7.169999999999954,11136.354001302598,16488.80380927715
218,7.1799999999999535,11129.85283034238,16486.98445964558
219,7.189999999999953,11123.348793706095,16485.165018327756
220,7.199999999999953,11116.841901533604,16483.345485323665
221,7.209999999999953,11110.332163964764,16481.525860633323
222,7.219999999999953,11103.819591139438,16479.70614425672
223,7.2299999999999525,11097.304193197484,16477.886336193857
224,7.239999999999952,11090.785980278764,16476.06643644474
225,7.249999999999952,11084.264962523135,16474.24644500936
226,7.259999999999952,11077.74115007046,16472.426361887727
227,7.269999999999952,11071.214553060596,16470.606187079833
228,7.279999999999951,11064.685181633404,16468.78592058568
229,7.289999999999951,11058.153045928742,16466.965562405276
230,7.299999999999951,11051.618156086475,16465.145112538605
231,7.309999999999951,11045.080522246457,16463.32457098568
232,7.3199999999999505,11038.540154548551,16461.503937746493
233,7.32999999999995,11031.997063132616,16459.68321282105
234,7.33999999999995,11025.451258138513,16457.86239620935
235,7.34999999999995,11018.9027497061,16456.041487911396
236,7.35999999999995,11012.351547975237,16454.220487927178
237,7.3699999999999495,11005.797663085785,16452.399396256704
238,7.379999999999949,10999.241105177603,16450.57821289997
239,7.389999999999949,10992.681884390553,16448.75693785698
240,7.399999999999949,10986.120010864492,16446.93557112773
241,7.409999999999949,10979.555494739281,16445.11411271222
242,7.419999999999948,10972.98834615478,16443.29256261046
243,7.429999999999948,10966.41857525085,16441.470920822434
244,7.439999999999948,10959.846192167348,16439.649187348154
245,7.449999999999948,10953.271207044134,16437.82736218761
246,7.459999999999948,10946.693630021071,16436.005445340816
247,7.469999999999947,10940.113471238017,16434.183436807758
248,7.479999999999947,10933.53074083483,16432.361336588445
249,7.489999999999947,10926.945448951376,16430.539144682873
250,7.499999999999947,10920.357605727508,16428.71686109104
251,7.5099999999999465,10913.767221303087,16426.89448581295
252,7.519999999999946,10907.174305817976,16425.07201884861
253,7.529999999999946,10900.578869412035,16423.249460198003
254,7.539999999999946,10893.980922225119,16421.42680986114
255,7.549999999999946,10887.380474397092,16419.60406783802
256,7.559999999999945,10880.777536067813,16417.78123412864
257,7.569999999999945,10874.17211737714,16415.958308733003
258,7.579999999999945,10867.564228464937,16414.13529165111
259,7.589999999999945,10860.95387947106,16412.312182882953
260,7.599999999999945,10854.34108053537,16410.488982428542
261,7.609999999999944,10847.725841797728,16408.665690287875
262,7.619999999999944,10841.108173397992,16406.842306460945
263,7.629999999999944,10834.488085476023,16405.01883094776
264,7.639999999999944,10827.86558817168,16403.195263748315
265,7.6499999999999435,10821.240691624826,16401.371604862612
266,7.659999999999943,10814.613405975315,16399.547854290653
267,7.669999999999943,10807.98374136301,16397.724012032435
268,7.679999999999943,10801.351707927774,16395.900078087958
269,7.689999999999943,10794.717315809461,16394.07605245722
270,7.6999999999999424,10788.080575147935,16392.25193514023
271,7.709999999999942,10781.441496083055,16390.427726136983
272,7.719999999999942,10774.800088754679,16388.603425447473
273,7.729999999999942,10768.156363302667,16386.779033071703
274,7.739999999999942,10761.510329866884,16384.95454900968
275,7.749999999999941,10754.861998587183,16383.129973261393
276,7.759999999999941,10748.211379603426,16381.305305826852
277,7.769999999999941,10741.558483055476,16379.480546706052
278,7.779999999999941,10734.903319083189,16377.655695898997
279,7.7899999999999405,10728.245897826428,16375.83075340568
280,7.79999999999994,10721.58622942505,16374.005719226107
281,7.80999999999994,10714.924324018915,16372.180593360274
282,7.81999999999994,10708.260191747886,16370.355375808183
283,7.82999999999994,10701.59384275182,16368.530066569834
284,7.8399999999999395,10694.925287170576,16366.704665645228
285,7.849999999999939,10688.254535144017,16364.879173034364
286,7.859999999999939,10681.581596812,16363.05358873724
287,7.869999999999939,10674.906482314389,16361.227912753859
288,7.879999999999939,10668.229201791039,16359.402145084221
289,7.889999999999938,10661.549765381811,16357.576285728323
290,7.899999999999938,10654.868183226567,16355.750334686169
291,7.909999999999938,10648.184465465165,16353.924291957754
292,7.919999999999938,10641.498622237465,16352.098157543083
293,7.9299999999999375,10634.810663683329,16350.271931442154
294,7.939999999999937,10628.120599942613,16348.445613654965
295,7.949999999999937,10621.42844115518,16346.61920418152
296,7.959999999999937,10614.73419746089,16344.792703021816
297,7.969999999999937,10608.0378789996,16342.966110175854
298,7.9799999999999365,10601.33949591117,16341.139425643634
299,7.989999999999936,10594.639058335462,16339.312649425156
300,7.999999999999936,10587.936576412338,16337.485781520416
301,8.009999999999936,10581.232060281653,16335.658821929423
302,8.019999999999936,10574.525520083269,16333.83177065217
303,8.029999999999935,10567.816965957047,16332.004627688659
304,8.039999999999935,10561.106408042844,16330.17739303889
305,8.049999999999935,10554.393856480523,16328.350066702864
306,8.059999999999935,10547.67932140994,16326.522648680579
307,8.069999999999935,10540.96281297096,16324.695138972036
308,8.079999999999934,10534.244341303438,16322.867537577233
309,8.089999999999934,10527.523916547236,16321.039844496172
310,8.099999999999934,10520.801548842213,16319.212059728856
311,8.109999999999934,10514.07724832823,16317.38418327528
312,8.119999999999933,10507.351025145148,16315.556215135448
313,8.129999999999933,10500.622889432825,16313.728155309353
314,8.139999999999933,10493.89285133112,16311.900003797002
315,8.149999999999933,10487.160920979895,16310.071760598395
316,8.159999999999933,10480.427108519008,16308.24342571353
317,8.169999999999932,10473.69142408832,16306.414999142402
318,8.179999999999932,10466.953877827691,16304.58648088502
319,8.189999999999932,10460.21447987698,16302.757870941381
320,8.199999999999932,10453.473240376046,16300.929169311483
321,8.209999999999932,10446.730169464752,16299.100375995322
322,8.219999999999931,10439.985277282954,16297.271490992907
323,8.229999999999931,10433.238573970515,16295.442514304235
324,8.239999999999931,10426.490069667294,16293.613445929303
325,8.24999999999993,10419.73977451315,16291.784285868112
326,8.25999999999993,10412.987698647943,16289.955034120667
327,8.26999999999993,10406.233852211533,16288.125690686958
328,8.27999999999993,10399.47824534378,16286.296255566996
329,8.28999999999993,10392.720888184545,16284.466728760775
330,8.29999999999993,10385.961790873687,16282.637110268292
331,8.30999999999993,10379.200963551064,16280.807400089556
332,8.31999999999993,10372.43841635654,16278.977598224556
333,8.329999999999929,10365.674159429967,16277.147704673303
334,8.339999999999929,10358.908202911216,16275.317719435792
335,8.349999999999929,10352.140556940138,16273.487642512018
336,8.359999999999928,10345.371231656596,16271.65747390199
337,8.369999999999928,10338.60023720045,16269.827213605702
338,8.379999999999928,10331.82758371156,16267.996861623158
339,8.389999999999928,10325.053281329785,16266.166417954353
340,8.399999999999928,10318.277340194985,16264.335882599293
341,8.409999999999927,10311.49977044702,16262.505255557971
342,8.419999999999927,10304.72058222575,16260.674536830395
343,8.429999999999927,10297.939785671037,16258.843726416557
344,8.439999999999927,10291.157390922735,16257.012824316465
345,8.449999999999926,10284.373408120711,16255.181830530111
346,8.459999999999926,10277.587847404819,16253.350745057503
347,8.469999999999926,10270.800718914921,16251.519567898633
348,8.479999999999926,10264.012032790879,16249.688299053509
349,8.489999999999926,10257.221799172548,16247.856938522122
350,8.499999999999925,10250.430028199793,16246.025486304481
351,8.509999999999925,10243.636730012473,16244.193942400578
352,8.519999999999925,10236.841914750443,16242.36230681042
353,8.529999999999925,10230.045592553568,16240.530579534003
354,8.539999999999925,10223.247773561707,16238.698760571326
355,8.549999999999924,10216.448467914717,16236.866849922395
356,8.559999999999924,10209.647685752461,16235.034847587202
357,8.569999999999924,10202.845437214799,16233.202753565754
358,8.579999999999924,10196.041732441588,16231.370567858045
359,8.589999999999923,10189.236581572692,16229.538290464077
360,8.599999999999923,10182.429994747965,16227.705921383857
361,8.609999999999923,10175.62198210727,16225.873460617373
362,8.619999999999923,10168.812553790467,16224.04090816463
363,8.629999999999923,10162.00171993742,16222.208264025636
364,8.639999999999922,10155.189490687979,16220.375528200377
365,8.649999999999922,10148.375876182014,16218.542700688862
366,8.659999999999922,10141.560886559379,16216.709781491089
367,8.669999999999922,10134.744531959934,16214.87677060706
368,8.679999999999922,10127.926822523541,16213.04366803677
369,8.689999999999921,10121.107768390058,16211.210473780222
370,8.699999999999921,10114.287379699348,16209.37718783742
371,8.709999999999921,10107.465666591266,16207.543810208354
372,8.71999999999992,10100.642639205676,16205.710340893032
373,8.72999999999992,10093.818307682435,16203.87677989145
374,8.73999999999992,10086.992682161406,16202.043127203613
375,8.74999999999992,10080.165772782446,16200.20938282952
376,8.75999999999992,10073.337589685416,16198.375546769164
377,8.76999999999992,10066.508143010178,16196.541619022551
378,8.77999999999992,10059.677442896587,16194.707599589681
379,8.78999999999992,10052.845499484505,16192.873488470552
380,8.799999999999919,10046.012322913793,16191.039285665169
381,8.809999999999919,10039.17792332431,16189.204991173523
382,8.819999999999919,10032.342310855918,16187.37060499562
383,8.829999999999918,10025.505495648473,16185.536127131458
384,8.839999999999918,10018.667487841838,16183.701557581038
385,8.849999999999918,10011.82829757587,16181.866896344362
386,8.859999999999918,10004.98793499043,16180.032143421426
387,8.869999999999918,9998.146410225381,16178.19729881223
388,8.879999999999917,9991.303733420576,16176.362362516778
389,8.889999999999917,9984.459914715882,16174.527334535072
390,8.899999999999917,9977.614964251155,16172.692214867106
391,8.909999999999917,9970.768892166256,16170.857003512878
392,8.919999999999916,9963.921708601045,16169.021700472395
393,8.929999999999916,9957.07342369538,16167.186305745652
394,8.939999999999916,9950.224047589123,16165.35081933265
395,8.949999999999916,9943.373590422132,16163.515241233394
396,8.959999999999916,9936.52206233427,16161.679571447876
397,8.969999999999915,9929.669473465394,16159.8438099761
398,8.979999999999915,9922.815833955363,16158.007956818068
399,8.989999999999915,9915.961153944041,16156.172011973778
400,8.999999999999915,9909.105443571283,16154.33597544323
401,9.009999999999915,9902.248712976954,16152.499847226421
402,9.019999999999914,9895.39097230091,16150.663627323356
403,9.029999999999914,9888.53223168301,16148.827315734034
404,9.039999999999914,9881.672501263116,16146.990912458452
405,9.049999999999914,9874.811791181088,16145.154417496613
406,9.059999999999913,9867.950111576787,16143.317830848511
407,9.069999999999913,9861.08747259007,16141.481152514156
408,9.079999999999913,9854.2238843608,16139.644382493541
409,9.089999999999913,9847.359357028832,16137.80752078667
410,9.099999999999913,9840.49390073403,16135.97056739354
411,9.109999999999912,9833.627525616252,16134.133522314152
412,9.119999999999912,9826.76024181536,16132.296385548505
413,9.129999999999912,9819.89205947121,16130.4591570966
414,9.139999999999912,9813.022988723667,16128.621836958439
415,9.149999999999912,9806.15303971259,16126.784425134016
416,9.159999999999911,9799.282222577833,16124.946921623336
417,9.169999999999911,9792.410547459262,16123.1093264264
418,9.179999999999911,9785.538024496731,16121.271639543205
419,9.18999999999991,9778.664663830106,16119.433860973752
420,9.19999999999991,9771.790475599246,16117.595990718039
421,9.20999999999991,9764.915469944006,16115.758028776068
422,9.21999999999991,9758.03965700425,16113.919975147843
423,9.22999999999991,9751.163046919839,16112.081829833356
424,9.23999999999991,9744.285649830628,16110.243592832614
425,9.24999999999991,9737.407475876482,16108.40526414561
426,9.25999999999991,9730.528535197256,16106.566843772349
427,9.269999999999909,9723.648837932815,16104.728331712831
428,9.279999999999909,9716.768394223014,16102.889727967053
429,9.289999999999909,9709.887214207716,16101.051032535019
430,9.299999999999908,9703.005308026779,16099.212245416727
431,9.309999999999908,9696.122685820064,16097.373366612177
432,9.319999999999908,9689.239357727432,16095.534396121366
433,9.329999999999908,9682.355333888741,16093.695333944299
434,9.339999999999907,9675.47062444385,16091.856180080971
435,9.349999999999907,9668.585239532622,16090.01693453139
436,9.359999999999907,9661.699189294914,16088.17759729555
437,9.369999999999907,9654.812483870586,16086.338168373451
438,9.379999999999907,9647.925133399498,16084.498647765091
439,9.389999999999906,9641.037148021513,16082.659035470477
440,9.399999999999906,9634.148537876488,16080.8193314896
441,9.409999999999906,9627.259313104281,16078.97953582247
442,9.419999999999906,9620.369483844755,16077.13964846908
443,9.429999999999906,9613.479060237769,16075.299669429429
444,9.439999999999905,9606.588052423183,16073.459598703525
445,9.449999999999905,9599.696470540857,16071.619436291357
446,9.459999999999905,9592.804324730652,16069.779182192937
447,9.469999999999905,9585.911625132423,16067.938836408253
448,9.479999999999905,9579.018381886035,16066.098398937316
449,9.489999999999904,9572.124605131346,16064.257869780116
450,9.499999999999904,9565.230305008216,16062.417248936663
451,9.509999999999904,9558.335491656504,16060.576536406948
452,9.519999999999904,9551.440175216072,16058.735732190979
453,9.529999999999903,9544.544365826778,16056.894836288746
454,9.539999999999903,9537.648073628481,16055.05384870026
455,9.549999999999903,9530.751308761042,16053.212769425514
456,9.559999999999903,9523.854081364323,16051.37159846451
457,9.569999999999903,9516.956401578182,16049.530335817246
458,9.579999999999902,9510.058279542476,16047.688981483727
459,9.589999999999902,9503.15972539707,16045.847535463949
460,9.599999999999902,9496.26074928182,16044.005997757911
461,9.609999999999902,9489.361361336589,16042.164368365617
462,9.619999999999902,9482.461571701231,16040.322647287065
463,9.629999999999901,9475.561390515613,16038.480834522254
464,9.639999999999901,9468.660827919593,16036.638930071183
465,9.6499999999999,9461.759894053028,16034.796933933856
466,9.6599999999999,9454.85859905578,16032.954846110271
467,9.6699999999999,9447.956953067707,16031.112666600427
468,9.6799999999999,9441.054966228672,16029.270395404326
469,9.6899999999999,9434.152648678533,16027.428032521966
470,9.6999999999999,9427.250010557149,16025.585577953349
471,9.7099999999999,9420.34706200438,16023.743031698472
472,9.7199999999999,9413.44381316009,16021.900393757338
473,9.7299999999999,9406.54027416413,16020.057664129945
474,9.739999999999899,9399.63645515637,16018.214842816296
475,9.749999999999899,9392.732366276665,16016.371929816389
476,9.759999999999899,9385.828017664873,16014.52892513022
477,9.769999999999898,9378.923419460856,16012.685828757796
478,9.779999999999898,9372.018581804474,16010.842640699113
479,9.789999999999898,9365.113514835586,16008.999360954173
480,9.799999999999898,9358.208228694053,16007.155989522973
481,9.809999999999897,9351.302733519735,16005.312526405516
482,9.819999999999897,9344.397039452491,16003.4689716018
483,9.829999999999897,9337.49115663218,16001.625325111825
484,9.839999999999897,9330.585095198665,15999.781586935595
485,9.849999999999897,9323.678865291802,15997.937757073105
486,9.859999999999896,9316.772477051452,15996.093835524358
487,9.869999999999896,9309.865940617477,15994.249822289352
488,9.879999999999896,9302.959266129734,15992.405717368087
489,9.889999999999896,9296.052463728083,15990.561520760566
490,9.899999999999896,9289.145543552388,15988.717232466784
491,9.909999999999895,9282.238515742505,15986.872852486746
492,9.919999999999895,9275.331390438292,15985.02838082045
493,9.929999999999895,9268.424177779612,15983.183817467896
494,9.939999999999895,9261.516887906328,15981.339162429082
495,9.949999999999894,9254.609530958294,15979.49441570401
496,9.959999999999894,9247.702117075372,15977.649577292681
497,9.969999999999894,9240.794656397422,15975.804647195093
498,9.979999999999894,9233.887159064303,15973.95962541125
499,9.989999999999894,9226.979635215874,15972.114511941147
500,9.999999999999893,9220.072094992,15970.269306784783
501,10.009999999999893,9213.164548532535,15968.424009942164
502,10.019999999999893,9206.257005977342,15966.578621413286
503,10.029999999999893,9199.34947746628,15964.73314119815
504,10.039999999999893,9192.44197313921,15962.887569296756
505,10.049999999999892,9185.534503135987,15961.041905709104
506,10.059999999999892,9178.627077596479,15959.196150435193
507,10.069999999999892,9171.719706660539,15957.350303475025
508,10.079999999999892,9164.81240046803,15955.504364828597
509,10.089999999999892,9157.90516915881,15953.658334495913
510,10.099999999999891,9150.998022872744,15951.81221247697
511,10.109999999999891,9144.090971749683,15949.96599877177
512,10.11999999999989,9137.184025929493,15948.119693380311
513,10.12999999999989,9130.277195552033,15946.273296302594
514,10.13999999999989,9123.370490757163,15944.426807538617
515,10.14999999999989,9116.463921684743,15942.580227088383
516,10.15999999999989,9109.557498474627,15940.733554951892
517,10.16999999999989,9102.651231266685,15938.886791129142
518,10.17999999999989,9095.74513020077,15937.039935620136
519,10.18999999999989,9088.839205416745,15935.192988424868
520,10.19999999999989,9081.933467054467,15933.345949543344
521,10.209999999999889,9075.027925253798,15931.498818975562
522,10.219999999999889,9068.122590154597,15929.65159672152
523,10.229999999999889,9061.217471896722,15927.804282781222
524,10.239999999999888,9054.312580620039,15925.956877154667
525,10.249999999999888,9047.4079264644,15924.109379841851
526,10.259999999999888,9040.503519569671,15922.261790842778
527,10.269999999999888,9033.599370075708,15920.414110157448
528,10.279999999999887,9026.695488122374,15918.566337785858
529,10.289999999999887,9019.791883849524,15916.718473728011
530,10.299999999999887,9012.888567397024,15914.870517983905
531,10.309999999999887,9005.98554890473,15913.022470553542
532,10.319999999999887,8999.082838512502,15911.17433143692
533,10.329999999999886,8992.180446360202,15909.32610063404
534,10.339999999999886,8985.278382587687,15907.477778144901
535,10.349999999999886,8978.376657334818,15905.629363969507
536,10.359999999999886,8971.475280741457,15903.780858107852
537,10.369999999999886,8964.574262947459,15901.932260559941
538,10.379999999999885,8957.67361409269,15900.08357132577
539,10.389999999999885,8950.773344317005,15898.234790405342
540,10.399999999999885,8943.873463760265,15896.385917798654
541,10.409999999999885,8936.97398256233,15894.536953505709
542,10.419999999999884,8930.074910863063,15892.687897526508
543,10.429999999999884,8923.17625880232,15890.838749861046
544,10.439999999999884,8916.278036519961,15888.989510509326
545,10.449999999999884,8909.380254155847,15887.140179471351
546,10.459999999999884,8902.482921849836,15885.290756747114
547,10.469999999999883,8895.58604974179,15883.441242336621
548,10.479999999999883,8888.689647971572,15881.591636239868
549,10.489999999999883,8881.793726679036,15879.741938456858
550,10.499999999999883,8874.898296004041,15877.892148987592
551,10.509999999999883,8868.003366086454,15876.042267832065
552,10.519999999999882,8861.108947066128,15874.19229499028
553,10.529999999999882,8854.215049082928,15872.342230462238
554,10.539999999999882,8847.32168227671,15870.492074247937
555,10.549999999999882,8840.428856787334,15868.641826347379
556,10.559999999999881,8833.536582754663,15866.791486760561
557,10.569999999999881,8826.644870318556,15864.941055487487
558,10.579999999999881,8819.753729618868,15863.090532528155
559,10.58999999999988,8812.863170795466,15861.239917882564
560,10.59999999999988,8805.973203988207,15859.389211550713
561,10.60999999999988,8799.083839336947,15857.538413532608
562,10.61999999999988,8792.195086981552,15855.687523828241
563,10.62999999999988,8785.306957061877,15853.836542437619
564,10.63999999999988,8778.419459717785,15851.985469360736
565,10.64999999999988,8771.532605089136,15850.134304597597
566,10.65999999999988,8764.646403315786,15848.2830481482
567,10.66999999999988,8757.7608645376,15846.431700012543
568,10.679999999999879,8750.875998894435,15844.580260190629
569,10.689999999999879,8743.991816526152,15842.728728682456
570,10.699999999999878,8737.108327572605,15840.877105488025
571,10.709999999999878,8730.225542173666,15839.025390607338
572,10.719999999999878,8723.343470469183,15837.17358404039
573,10.729999999999878,8716.462122599021,15835.321685787187
574,10.739999999999878,8709.581508703042,15833.469695847722
575,10.749999999999877,8702.7016389211,15831.617614222001
576,10.759999999999877,8695.82252339306,15829.765440910023
577,10.769999999999877,8688.94417225878,15827.913175911784
578,10.779999999999877,8682.066595658122,15826.06081922729
579,10.789999999999877,8675.189803730938,15824.208370856537
580,10.799999999999876,8668.313806617098,15822.355830799524
581,10.809999999999876,8661.438614456456,15820.503199056255
582,10.819999999999876,8654.564237388873,15818.650475626728
583,10.829999999999876,8647.690685554211,15816.79766051094
584,10.839999999999876,8640.817969092326,15814.944753708896
585,10.849999999999875,8633.94609814308,15813.091755220594
586,10.859999999999875,8627.075082846333,15811.238665046034
587,10.869999999999875,8620.204933341945,15809.385483185215
588,10.879999999999875,8613.335659769775,15807.532209638139
589,10.889999999999874,8606.467272269683,15805.678844404803
590,10.899999999999874,8599.599780981529,15803.82538748521
591,10.909999999999874,8592.733196045174,15801.971838879359
592,10.919999999999874,8585.867527600474,15800.118198587252
593,10.929999999999874,8579.002785787296,15798.264466608884
594,10.939999999999873,8572.13898074549,15796.410642944258
595,10.949999999999873,8565.276122614927,15794.556727593375
596,10.959999999999873,8558.414221535459,15792.702720556234
597,10.969999999999873,8551.553287646946,15790.848621832833
598,10.979999999999873,8544.693331089253,15788.994431423176
599,10.989999999999872,8537.834362002233,15787.140149327259
600,10.999999999999872,8530.976390525753,15785.285775545084
601,11.009999999999872,8524.119426799667,15783.431310076654
602,11.019999999999872,8517.263480963838,15781.576752921963
603,11.029999999999871,8510.408563158126,15779.722104081013
604,11.039999999999871,8503.55468352239,15777.867363553807
605,11.049999999999871,8496.70185219649,15776.012531340342
606,11.05999999999987,8489.850079320284,15774.157607440618
607,11.06999999999987,8482.999375033636,15772.302591854637
608,11.07999999999987,8476.1497494764,15770.447484582399
609,11.08999999999987,8469.301212788443,15768.592285623901
610,11.09999999999987,8462.453775109618,15766.736994979146
611,11.10999999999987,8455.60744657979,15764.881612648132
612,11.11999999999987,8448.762237338815,15763.026138630861
