log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.3336094587720255,43.000055200951216,42.95429771039054,43.11399855325805
-0.33229936884370803,43.00141006911986,42.95565257855919,43.1153534214267
-0.3309932190414245,43.002760862490874,42.9570033719302,43.11670421479771
-0.32969098573617983,43.00410760550088,42.9583501149402,43.11805095780771
-0.3283926455108991,43.00545032236732,42.95969283180664,43.11939367467415
-0.3270981751579003,43.00678903709112,42.96103154653044,43.12073238939795
-0.3258075516764057,43.008123773459204,42.96236628289853,43.12206712576604
-0.3245207522700896,43.00945455504707,42.9636970644864,43.123397907353905
-0.3232377543446622,43.01078140522127,42.9650239146606,43.12472475752811
-0.3219585355054892,43.01210434714187,42.9663468565812,43.126047699448705
-0.3206830735552466,43.0134234037649,42.96766591320422,43.12736675607173
-0.31941134649160924,43.014738597844705,42.96898110728403,43.12868195015154
-0.31814333250497384,43.016049951936324,42.97029246137565,43.12999330424316
-0.3168790099762142,43.01735748839783,42.97159999783715,43.13130084070466
-0.3156183574744702,43.01866122939257,42.972903738831896,43.132604581699404
-0.3143613537549677,43.01996119689145,42.974203706330776,43.133904549198284
-0.3131079777568706,43.02125741267517,42.975499922114494,43.135200764982
-0.31185820860116337,43.022549898336365,42.97679240777569,43.1364932506432
-0.31061202558856443,43.023838675281816,42.97808118472114,43.13778202758865
-0.30936940819746866,43.02512376473454,42.97936627417386,43.13906711704137
-0.30813033608192025,43.02640518773592,42.98064769717524,43.14034854004275
-0.3068947890696133,43.027682965147726,42.98192547458705,43.14162631745456
-0.30566274715992175,43.02895711765421,42.98319962709353,43.14290046996104
-0.30443419052195647,43.030227665764066,42.98447017520339,43.1441710180709
-0.30320909949265024,43.03149462981243,42.98573713925175,43.14543798211926
-0.30198745457486914,43.03275802996284,42.98700053940217,43.146701382269676
-0.30076923643555115,43.03401788620916,42.98826039564849,43.147961238516
-0.29955442590386994,43.03527421837747,42.98951672781679,43.1492175706843
-0.2983430039694252,43.03652704612792,42.99076955556725,43.150470398434756
-0.29713495178045707,43.03777638895662,42.99201889839595,43.151719741263456
-0.2959302506420864,43.03902226619744,42.99326477563677,43.152965618504275
-0.29472888201457864,43.04026469702379,42.99450720646311,43.15420804933062
-0.2935308275116318,43.04150370045039,42.99574620988972,43.155447052757225
-0.2923360688986883,43.04273929533507,42.99698180477439,43.1566826476419
-0.2911445880912696,43.043971500380415,42.99821400981974,43.15791485268725
-0.28995636715333367,43.045200334135515,42.99944284357484,43.15914368644235
-0.28877138829565496,43.04642581499762,43.000668324436944,43.16036916730445
-0.2875896338742266,43.047647961213805,43.00189047065313,43.16159131352064
-0.28641108638868396,43.048866790882585,43.00310930032191,43.16281014318942
-0.2852357284807493,43.050082321955536,43.00432483139486,43.16402567426237
-0.2840635429326984,43.05129457223888,43.005537081678206,43.165237924545714
-0.2828945126658468,43.052503559395035,43.00674606883436,43.16644691170187
-0.2817286207390567,43.053709300944185,43.00795181038351,43.16765265325102
-0.2805658503472641,43.05491181426578,43.009154323705104,43.16885516657261
-0.2794061848200255,43.05611111660005,43.010353626039375,43.17005446890688
-0.2782496076200833,43.057307225049485,43.01154973448881,43.17125057735632
-0.2770961023419514,43.058500156580315,43.01274266601964,43.17244350888715
-0.275945652710519,43.059689928023914,43.01393243746324,43.17363328033075
-0.274798242579672,43.06087655607827,43.015119065517595,43.1748199083851
-0.2736538559309341,43.06206005730936,43.016302566748685,43.17600340961619
-0.27251247687212504,43.063240448152555,43.01748295759188,43.17718380045939
-0.2713740896360356,43.064417744913975,43.0186602543533,43.17836109722081
-0.27023867857912154,43.06559196377185,43.019834473211176,43.179535316078685
-0.26910622818021357,43.066763120777864,43.02100563021719,43.1807064730847
-0.26797672303924364,43.067931231858445,43.02217374129777,43.18187458416528
-0.2668501478759893,43.069096312816086,43.02333882225541,43.18303966512292
-0.2657264875288329,43.07025837933063,43.02450088876996,43.184201731637465
-0.26460572695353707,43.07141744696051,43.025659956399835,43.18536079926734
-0.26348785122203655,43.07257353114403,43.026816040583356,43.186516883450864
-0.26237284552124507,43.07372664720058,43.027969156639905,43.18766999950741
-0.26126069515187755,43.07487681033185,43.029119319771176,43.188820162638685
-0.26015138552728706,43.07602403562307,43.030266545062396,43.189967387929904
-0.25904490217231757,43.07716833804414,43.031410847483464,43.19111169035097
-0.25794123072217023,43.07830973245083,43.03255224189016,43.19225308475767
-0.2568403569212841,43.07944823358597,43.033690743025296,43.193391585892805
-0.255742266622232,43.08058385608053,43.034826365519855,43.19452720838736
-0.25464694578462926,43.08171661445478,43.0359591238941,43.19565996676161
-0.2535543804740565,43.08284652311942,43.03708903255875,43.196789875426255
-0.25246455686099606,43.08397359637666,43.038216105815984,43.19791694868349
-0.25137746121978194,43.085097848421285,43.03934035786061,43.19904120072812
-0.250293079927562,43.086219293341784,43.04046180278111,43.20016264564862
