Wavelength,Scale_Factor_50
2509.7708354224915,1.0485242621310655
2511.7923195857684,1.047023511755878
2513.815431944801,1.0455227613806903
2515.840173811013,1.046023011505753
2517.8665464968835,1.032016008004002
2519.894551315952,1.0500250125062531
2521.924189582808,1.0520260130065033
2523.9554626131076,1.047023511755878
2525.9883717235643,1.0390195097548773
2528.0229182319513,1.0350175087543771
2530.059103457104,1.0335167583791895
2532.09692871892,1.0350175087543771
2534.1363953383598,1.0350175087543771
2536.1775046374473,1.0240120060030016
2538.2202579392724,1.0340170085042522
2540.2646565679897,1.0335167583791895
2542.3107018488213,1.0350175087543771
2544.3583951080577,1.0365182591295647
2546.4077376730515,1.0345172586293148
2548.458730872231,1.03951975987994
2550.5113760350937,1.0315157578789396
2552.5656744922053,1.0350175087543771
2554.6216275752054,1.032016008004002
2556.6792366168047,1.0280140070035018
2558.738502950788,1.0175087543771886
2560.7994279120153,1.0265132566283142
2562.8620128364196,1.030015007503752
2564.926259061012,1.0305152576288144
2566.992167923879,1.0305152576288144
2569.0597407641885,1.0035017508754378
