log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.40165101702345407,42.908538057800094,42.86278056723942,43.02248141010693
-0.40011911250070664,42.90972040060015,42.863962910039476,43.023663752906984
-0.39859259253923407,42.91089858752942,42.86514109696874,43.02484193983625
-0.39707141941870133,42.91207264770092,42.86631515714024,43.02601600000775
-0.395555555813752,42.91324260992282,42.867485119362144,43.02718596222965
-0.3940449647885135,42.914408502702685,42.86865101214201,43.02835185500952
-0.39253960979119645,42.91557035425164,42.86981286369097,43.029513706558475
-0.39103945464878825,42.916728192488456,42.87097070192778,43.03067154479529
-0.38954446356183703,42.9178820450436,42.87212455448292,43.03182539735043
-0.38805460109932605,42.91903193926316,42.87327444870248,43.03297529156999
-0.38656983219363483,42.92017790221276,42.87442041165208,43.03412125451959
-0.385090122135587,42.92131996068136,42.875562470120684,43.03526331298819
-0.38361543656958136,42.922458141185054,42.87670065062438,43.03640149349189
-0.3821457414888057,42.923592469970714,42.87783497941004,43.03753582227755
-0.38068100323053194,42.92472297301964,42.878965482458966,43.038666325326474
-0.3792211884714891,42.92584967605116,42.88009218549048,43.03979302835799
-0.37776626422331466,42.92697260452608,42.8812151139654,43.04091595683291
-0.3763161978280819,42.928091783650196,42.88233429308952,43.04203513595703
-0.37487095695390094,42.929207238377664,42.88344974781699,43.0431505906845
-0.37343050959059365,42.93031899341434,42.884561502853664,43.04426234572117
-0.3719948240454393,42.931427073221045,42.88566958266037,43.04537042552788
-0.37056386893899057,42.93253150201682,42.88677401145615,43.046474854323655
-0.36913761320095845,42.93363230378212,42.887874813221444,43.04757565608895
-0.3677160260661643,42.93472950226186,42.888972011701185,43.04867285456869
-0.3662990770705578,42.93582312096859,42.89006563040792,43.049766473275426
-0.36488673604730004,42.936913183185446,42.89115569262477,43.05085653549228
-0.3634789731229097,42.937999711969134,42.89224222140846,43.05194306427597
-0.36207575871347164,42.939082730152904,42.89332523959223,43.05302608245974
-0.36067706352090684,42.94016226034937,42.89440476978869,43.0541056126562
-0.3592828585293015,42.94123832495336,42.895480834392686,43.055181677260194
-0.35789311500129584,42.94231094614473,42.896553455584055,43.05625429845156
-0.3565078044745294,42.94338014589108,42.89762265533041,43.05732349819792
-0.3551268987581438,42.94444594595048,42.8986884553898,43.05838929825731
-0.3537503699293405,42.94550836787406,42.89975087731339,43.059451720180896
-0.35237819032999285,42.94656743300872,42.90080994244804,43.06051078531555
-0.3510103325633116,42.94762316249964,42.901865671938964,43.06156651480647
-0.34964676949056317,42.94867557729282,42.90291808673214,43.06261892959965
-0.3482874742278383,42.9497246981376,42.903967207576926,43.063668050444434
-0.34693242014287223,42.950770545589094,42.90501305502842,43.06471389789593
-0.34558158085191343,42.9518131400106,42.906055649449925,43.06575649231743
-0.3442349302166414,42.952852501576,42.90709501101532,43.06679585388283
-0.3428924423411322,42.953888650272084,42.90813115971141,43.06783200257892
-0.34155409156886996,42.954921605900864,42.90916411534019,43.0688649582077
-0.3402198524798053,42.95595138808186,42.91019389752118,43.06989474038869
-0.33888969988745826,42.9569780162543,42.91122052569362,43.07092136856113
-0.33756360883606523,42.95800150967934,42.91224401911867,43.071944861986175
-0.33624155459777,42.95902188744226,42.91326439688159,43.072965239749095
-0.33492351266985687,42.96003916845456,42.91428167789388,43.07398252076139
-0.3336094587720255,42.96105337145606,42.915295880895385,43.074996723762894
-0.33229936884370803,42.96206451501701,42.91630702445634,43.076007867323845
-0.3309932190414245,42.96307261754011,42.91731512697943,43.07701596984694
-0.32969098573617983,42.964077697262496,42.91832020670182,43.07802104956933
-0.3283926455108991,42.96507977225776,42.919322281697085,43.07902312456459
-0.3270981751579003,42.96607886043788,42.92032136987721,43.080022212744716
-0.3258075516764057,42.96707497955514,42.92131748899447,43.081018331861976
-0.3245207522700896,42.96806814720403,42.922310656643354,43.08201149951086
-0.3232377543446622,42.969058380823085,42.92330089026241,43.08300173312992
-0.3219585355054892,42.970045697696776,42.9242882071361,43.08398905000361
-0.3206830735552466,42.971030114957266,42.92527262439659,43.0849734672641
-0.31941134649160924,42.97201164958622,42.92625415902555,43.085955001893055
-0.31814333250497384,42.97299031841656,42.92723282785588,43.08693367072339
-0.3168790099762142,42.97396613813419,42.92820864757351,43.08790949044102
-0.3156183574744702,42.97493912527972,42.92918163471904,43.08888247758655
-0.3143613537549677,42.975909296250116,42.93015180568944,43.08985264855695
-0.3131079777568706,42.9768766673004,42.93111917673973,43.090820019607236
-0.31185820860116337,42.97784125454526,42.932083763984586,43.091784606852094
-0.31061202558856443,42.97880307396065,42.933045583399974,43.09274642626748
-0.30936940819746866,42.97976214138539,42.93400465082472,43.09370549369223
-0.30813033608192025,42.98071847252275,42.93496098196208,43.094661824829586
-0.3068947890696133,42.98167208294196,42.93591459238129,43.095615435248796
-0.30566274715992175,42.98262298807976,42.936865497519086,43.096566340386595
-0.30443419052195647,42.98357120324186,42.937813712681184,43.09751455554869
-0.30320909949265024,42.98451674360446,42.938759253043784,43.09846009591129
-0.30198745457486914,42.98545962421569,42.93970213365502,43.099402976522526
-0.30076923643555115,42.98639985999706,42.94064236943638,43.10034321230389
-0.29955442590386994,42.98733746574483,42.941579975184155,43.10128081805166
-0.2983430039694252,42.98827245613147,42.942514965570794,43.1022158084383
-0.29713495178045707,42.989204845707,42.943447355146326,43.103148198013834
-0.2959302506420864,42.99013464890036,42.944377158339684,43.10407800120719
-0.29472888201457864,42.99106188002074,42.94530438946006,43.10500523232757
-0.2935308275116318,42.99198655325892,42.946229062698244,43.10592990556575
-0.2923360688986883,42.99290868268855,42.947151192127876,43.106852034995384
-0.2911445880912696,42.993828282267465,42.94807079170679,43.1077716345743
-0.28995636715333367,42.99474536583892,42.94898787527824,43.10868871814575
-0.28877138829565496,42.99565994713285,42.949902456572175,43.109603299439684
-0.2875896338742266,42.99657203976712,42.95081454920645,43.11051539207396
-0.28641108638868396,42.997481657248734,42.95172416668806,43.11142500955557
-0.2852357284807493,42.99838881297502,42.95263132241435,43.112332165281856
-0.2840635429326984,42.999293520234836,42.95353602967416,43.11323687254167
-0.2828945126658468,43.00019579220971,42.954438301649034,43.11413914451654
-0.2817286207390567,43.00109564197503,42.95533815141435,43.11503899428186
-0.2805658503472641,43.00199308250114,42.95623559194046,43.11593643480797
-0.2794061848200255,43.002888126654504,42.95713063609383,43.11683147896134
-0.2782496076200833,43.003780787198785,42.95802329663811,43.11772413950562
-0.2770961023419514,43.00467107679593,42.958913586235255,43.11861442910276
-0.275945652710519,43.005559008007275,42.9598015174466,43.11950236031411
-0.274798242579672,43.006444593294596,42.96068710273392,43.12038794560143
-0.2736538559309341,43.00732784502114,42.96157035446046,43.12127119732797
-0.27251247687212504,43.00820877545269,42.96245128489201,43.12215212775952
-0.2713740896360356,43.00908739675857,42.96332990619789,43.1230307490654
-0.27023867857912154,43.00996372101267,42.96420623045199,43.1239070733195
-0.26910622818021357,43.010837760194406,42.96508026963373,43.12478111250124
-0.26797672303924364,43.011709526189755,42.96595203562908,43.12565287849659
-0.2668501478759893,43.012579030792175,42.9668215402315,43.12652238309901
-0.2657264875288329,43.01344628570358,42.967688795142905,43.12738963801041
-0.26460572695353707,43.01431130253532,42.968553811974644,43.12825465484215
-0.26348785122203655,43.01517409280904,42.969416602248366,43.129117445115874
-0.26237284552124507,43.01603466795767,42.970277177396994,43.1299780202645
-0.26126069515187755,43.0168930393263,42.97113554876562,43.13083639163313
-0.26015138552728706,43.01774921817308,42.971991727612405,43.13169257047991
-0.25904490217231757,43.01860321567012,42.972845725109444,43.13254656797695
-0.25794123072217023,43.01945504290434,42.973697552343666,43.133398395211174
-0.2568403569212841,43.02030471087837,42.974547220317696,43.134248063185204
-0.255742266622232,43.02115223051136,42.97539473995069,43.135095582818195
-0.25464694578462926,43.02199761263985,42.976240122079176,43.135940964946684
-0.2535543804740565,43.022840868018605,42.97708337745793,43.13678422032544
-0.25246455686099606,43.02368200732141,42.97792451676074,43.137625359628245
-0.25137746121978194,43.02452104114192,42.97876355058124,43.13846439344875
-0.250293079927562,43.02535797999439,42.979600489433714,43.13930133230122
-0.24921139946327422,43.026192834314564,42.98043534375389,43.1401361866214
