log Ni_mass,log Peak_Flux_(erg/s),log Peak_Flux_(erg/s)_lower_limit,log Peak_Flux_(erg/s)_upper_limit
-0.5933660645626695,42.694746702731116,42.64898921217044,42.80869005503795
-0.5909863628173149,42.69696384968458,42.651206359123904,42.81090720199141
-0.5886196295382078,42.69916891403337,42.6534114234727,42.813112266340205
-0.5862657241447305,42.701362026755206,42.65560453619453,42.81530537906204
-0.583924508329828,42.70354331670953,42.65778582614885,42.81748666901636
-0.5815958460112454,42.70571291068296,42.65995542012229,42.819656262989795
-0.5792796032840645,42.70787093343353,42.66211344287286,42.821814285740366
-0.5769756483745002,42.71001750773372,42.66426001717304,42.82396086004055
-0.5746838515949153,42.71215275441231,42.66639526385163,42.82609610671914
-0.5724040853000167,42.71427679239532,42.66851930183464,42.82822014470215
-0.5701362238441947,42.71638973874562,42.670632248184944,42.83033309105245
-0.5678801435399705,42.71849170870175,42.67273421814107,42.83243506100858
-0.5656357226175183,42.72058281571557,42.67482532515489,42.8345261680224
-0.5634028411852263,42.72266317148903,42.67690568092836,42.836606523795865
-0.5611813811912683,42.72473288600996,42.678975395449285,42.83867623831679
-0.5589712263861514,42.72679206758699,42.68103457702632,42.840735419893825
-0.5567722622862131,42.72884082288352,42.683083332322845,42.84278417519035
-0.5545843761380377,42.730879256950914,42.68512176639024,42.84482260925775
-0.5524074568837631,42.73290747326078,42.687149982700106,42.846850825567614
-0.5502413951272555,42.73492557373654,42.689168083175865,42.84886892604337
-0.5480860831011206,42.73693365878411,42.691176168223436,42.850877011090944
-0.5459414146345314,42.7389318273219,42.693174336761224,42.85287517962873
-0.5438072851218455,42.740920176810064,42.69516268624939,42.8548635291169
-0.5416835914919901,42.742898803279,42.69714131271832,42.85684215558583
-0.5395702321785909,42.744867801357195,42.69911031079652,42.85881115366403
-0.5374671070908266,42.74682726429838,42.70106977373771,42.860770616605215
-0.5353741175849828,42.74877728400803,42.70301979344735,42.86272063631486
-0.5332911664366903,42.75071795106921,42.70496046050854,42.864661303376046
